No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
42618,2014,11,11,17,7,-8,11,1018,NW,98.8,0,0
42619,2014,11,11,18,9,-8,9,1018,NW,103.72,0,0
42620,2014,11,11,19,13,-8,11,1019,NW,106.85,0,0
42621,2014,11,11,20,16,-6,6,1019,NW,108.64,0,0
42622,2014,11,11,21,8,-10,10,1021,NW,116.69,0,0
42623,2014,11,11,22,19,-13,9,1022,NW,124.74,0,0
42624,2014,11,11,23,8,-15,8,1023,NW,133.68,0,0
42625,2014,11,12,0,9,-14,7,1023,NW,140.83,0,0
42626,2014,11,12,1,5,-15,7,1023,NW,148.88,0,0
42627,2014,11,12,2,2,-15,6,1023,NW,156.03,0,0
42628,2014,11,12,3,2,-16,6,1023,NW,161.84,0,0
42629,2014,11,12,4,3,-15,4,1023,NW,165.86,0,0
42630,2014,11,12,5,3,-16,5,1023,NW,173.91,0,0
42631,2014,11,12,6,6,-16,4,1023,NW,181.96,0,0
42632,2014,11,12,7,4,-18,3,1024,NW,191.79,0,0
42633,2014,11,12,8,4,-19,4,1026,NW,202.97,0,0
42634,2014,11,12,9,5,-20,5,1027,NW,215.04,0,0
42635,2014,11,12,10,6,-22,6,1027,NW,227.11,0,0
42636,2014,11,12,11,6,-22,6,1027,NW,240.07,0,0
42637,2014,11,12,12,5,-22,7,1027,NW,252.14,0,0
42638,2014,11,12,13,4,-21,8,1026,NW,261.97,0,0
42639,2014,11,12,14,6,-21,8,1026,NW,271.8,0,0
42640,2014,11,12,15,5,-20,8,1025,NW,279.85,0,0
42641,2014,11,12,16,3,-19,8,1025,NW,284.77,0,0
42642,2014,11,12,17,5,-17,5,1025,NW,288.79,0,0
42643,2014,11,12,18,7,-18,6,1026,NW,293.71,0,0
42644,2014,11,12,19,9,-17,5,1026,NW,299.52,0,0
42645,2014,11,12,20,11,-17,5,1027,NW,306.67,0,0
42646,2014,11,12,21,12,-15,3,1027,NW,313.82,0,0
42647,2014,11,12,22,15,-16,3,1028,NE,1.79,0,0
42648,2014,11,12,23,17,-15,2,1028,NW,4.02,0,0
42649,2014,11,13,0,12,-16,4,1028,NW,8.04,0,0
42650,2014,11,13,1,11,-16,3,1028,NW,12.06,0,0
42651,2014,11,13,2,12,-11,-1,1028,cv,1.79,0,0
42652,2014,11,13,3,12,-14,0,1028,cv,2.68,0,0
42653,2014,11,13,4,11,-11,0,1027,NW,1.79,0,0
42654,2014,11,13,5,13,-8,-2,1027,cv,0.89,0,0
42655,2014,11,13,6,15,-10,-3,1026,cv,1.78,0,0
42656,2014,11,13,7,21,-9,-4,1026,NE,0.89,0,0
42657,2014,11,13,8,21,-7,0,1026,NE,1.78,0,0
42658,2014,11,13,9,40,-11,5,1027,SE,3.13,0,0
42659,2014,11,13,10,40,-11,8,1026,SE,4.92,0,0
42660,2014,11,13,11,20,-13,10,1026,NW,4.92,0,0
42661,2014,11,13,12,16,-14,11,1025,NW,9.84,0,0
42662,2014,11,13,13,26,-14,12,1024,NW,17.89,0,0
42663,2014,11,13,14,25,-15,12,1023,NW,25.04,0,0
42664,2014,11,13,15,25,-15,12,1022,NW,32.19,0,0
42665,2014,11,13,16,35,-15,12,1022,NW,39.34,0,0
42666,2014,11,13,17,NA,-13,12,1022,NW,44.26,0,0
42667,2014,11,13,18,31,-13,10,1022,SE,4.02,0,0
42668,2014,11,13,19,30,-12,10,1023,SE,8.94,0,0
42669,2014,11,13,20,33,-12,8,1023,SE,12.96,0,0
42670,2014,11,13,21,45,-12,8,1023,SE,16.98,0,0
42671,2014,11,13,22,53,-11,7,1023,SE,20.11,0,0
42672,2014,11,13,23,44,-9,2,1024,NW,1.79,0,0
42673,2014,11,14,0,43,-8,0,1024,NW,4.92,0,0
42674,2014,11,14,1,52,-9,0,1024,NW,6.71,0,0
42675,2014,11,14,2,52,-9,-1,1025,NW,8.5,0,0
42676,2014,11,14,3,52,-9,-1,1025,NW,9.39,0,0
42677,2014,11,14,4,54,-9,-2,1025,NW,11.18,0,0
42678,2014,11,14,5,52,-9,-2,1025,NW,12.97,0,0
42679,2014,11,14,6,49,-9,-3,1025,NW,14.76,0,0
42680,2014,11,14,7,49,-9,-2,1026,NW,17.89,0,0
42681,2014,11,14,8,40,-8,1,1027,NW,21.02,0,0
42682,2014,11,14,9,41,-10,6,1028,NE,1.79,0,0
42683,2014,11,14,10,24,-11,9,1028,cv,1.79,0,0
42684,2014,11,14,11,30,-14,10,1028,cv,3.58,0,0
42685,2014,11,14,12,21,-13,11,1027,cv,5.37,0,0
42686,2014,11,14,13,22,-12,13,1026,cv,7.16,0,0
42687,2014,11,14,14,20,-13,14,1026,cv,8.05,0,0
42688,2014,11,14,15,21,-13,13,1026,NE,1.79,0,0
42689,2014,11,14,16,21,-13,12,1026,SE,3.13,0,0
42690,2014,11,14,17,25,-13,9,1026,SE,4.92,0,0
42691,2014,11,14,18,32,-12,8,1027,SE,8.05,0,0
42692,2014,11,14,19,35,-9,6,1027,cv,0.89,0,0
42693,2014,11,14,20,50,-9,4,1028,SE,1.79,0,0
42694,2014,11,14,21,74,-7,2,1028,SE,2.68,0,0
42695,2014,11,14,22,64,-8,3,1028,SE,4.47,0,0
42696,2014,11,14,23,90,-9,3,1028,SE,5.36,0,0
42697,2014,11,15,0,138,-9,2,1028,NE,1.79,0,0
42698,2014,11,15,1,182,-5,1,1029,cv,0.45,0,0
42699,2014,11,15,2,210,-7,1,1029,NW,0.89,0,0
42700,2014,11,15,3,208,-5,1,1029,NE,0.89,0,0
42701,2014,11,15,4,152,-5,1,1029,NW,0.89,0,0
42702,2014,11,15,5,122,-6,0,1029,NW,1.78,0,0
42703,2014,11,15,6,87,-5,0,1029,NW,3.57,0,0
42704,2014,11,15,7,62,-5,0,1029,NE,0.89,0,0
42705,2014,11,15,8,52,-6,0,1029,NW,1.79,0,0
42706,2014,11,15,9,52,-7,4,1029,cv,0.45,0,0
42707,2014,11,15,10,59,-7,5,1029,cv,1.34,0,0
42708,2014,11,15,11,96,-7,8,1028,cv,2.23,0,0
42709,2014,11,15,12,128,-6,8,1028,cv,3.12,0,0
42710,2014,11,15,13,141,-6,8,1027,SE,1.79,0,0
42711,2014,11,15,14,167,-5,8,1026,cv,0.89,0,0
42712,2014,11,15,15,206,-5,8,1026,SE,0.89,0,0
42713,2014,11,15,16,227,-4,8,1026,NW,1.79,0,0
42714,2014,11,15,17,246,-3,7,1026,NW,2.68,0,0
42715,2014,11,15,18,230,-4,6,1026,NW,4.47,0,0
42716,2014,11,15,19,239,-4,4,1026,NW,7.6,0,0
42717,2014,11,15,20,238,-4,5,1026,NW,8.49,0,0
42718,2014,11,15,21,250,-5,5,1027,NW,10.28,0,0
42719,2014,11,15,22,261,-4,4,1027,NW,12.07,0,0
42720,2014,11,15,23,283,-5,4,1027,cv,0.89,0,0
42721,2014,11,16,0,273,-3,2,1026,cv,1.78,0,0
42722,2014,11,16,1,281,-3,1,1026,cv,2.67,0,0
42723,2014,11,16,2,218,-5,2,1026,cv,3.56,0,0
42724,2014,11,16,3,222,-4,2,1025,NW,1.79,0,0
42725,2014,11,16,4,206,-4,1,1025,cv,0.89,0,0
42726,2014,11,16,5,304,-3,1,1025,cv,1.78,0,0
42727,2014,11,16,6,299,-3,-1,1025,NE,0.89,0,0
42728,2014,11,16,7,284,-4,-1,1025,cv,0.89,0,0
42729,2014,11,16,8,266,-4,0,1026,NW,0.89,0,0
42730,2014,11,16,9,256,-1,5,1026,NW,2.68,0,0
42731,2014,11,16,10,79,-2,7,1026,NW,5.81,0,0
42732,2014,11,16,11,38,-3,10,1026,NW,8.94,0,0
42733,2014,11,16,12,22,-5,11,1025,NW,14.75,0,0
42734,2014,11,16,13,15,-6,12,1025,NW,21.9,0,0
42735,2014,11,16,14,21,-6,12,1024,NW,29.95,0,0
42736,2014,11,16,15,18,-6,12,1024,NW,38,0,0
42737,2014,11,16,16,19,-5,11,1025,NW,46.05,0,0
42738,2014,11,16,17,16,-5,10,1025,NW,51.86,0,0
42739,2014,11,16,18,17,-8,10,1026,NW,59.01,0,0
42740,2014,11,16,19,15,-8,9,1027,NW,66.16,0,0
42741,2014,11,16,20,24,-7,9,1028,NW,73.31,0,0
42742,2014,11,16,21,12,-7,8,1029,NW,79.12,0,0
42743,2014,11,16,22,19,-7,8,1030,NW,84.04,0,0
42744,2014,11,16,23,13,-8,7,1030,NW,91.19,0,0
42745,2014,11,17,0,12,-8,7,1030,NW,97,0,0
42746,2014,11,17,1,13,-8,6,1030,NW,101.92,0,0
42747,2014,11,17,2,12,-9,6,1030,NW,107.73,0,0
42748,2014,11,17,3,13,-9,6,1030,NW,114.88,0,0
42749,2014,11,17,4,11,-9,5,1030,NW,120.69,0,0
42750,2014,11,17,5,11,-8,2,1031,cv,0.89,0,0
42751,2014,11,17,6,9,-9,2,1031,cv,1.78,0,0
42752,2014,11,17,7,11,-7,-1,1032,NE,1.79,0,0
42753,2014,11,17,8,17,-6,2,1033,NE,3.58,0,0
42754,2014,11,17,9,19,-8,8,1033,NW,3.13,0,0
42755,2014,11,17,10,19,-9,9,1033,NW,7.15,0,0
42756,2014,11,17,11,16,-9,10,1032,NW,8.94,0,0
42757,2014,11,17,12,14,-11,11,1031,NW,13.86,0,0
42758,2014,11,17,13,15,-11,12,1030,NW,18.78,0,0
42759,2014,11,17,14,15,-11,12,1029,NW,23.7,0,0
42760,2014,11,17,15,8,-12,12,1029,NW,28.62,0,0
42761,2014,11,17,16,13,-13,12,1029,NW,33.54,0,0
42762,2014,11,17,17,16,-13,12,1029,NW,36.67,0,0
42763,2014,11,17,18,27,-10,7,1030,cv,0.89,0,0
42764,2014,11,17,19,47,-9,4,1030,cv,1.78,0,0
42765,2014,11,17,20,54,-6,3,1030,cv,2.67,0,0
42766,2014,11,17,21,62,-6,2,1030,cv,3.56,0,0
42767,2014,11,17,22,66,-6,1,1031,SE,0.89,0,0
42768,2014,11,17,23,72,-7,1,1031,cv,0.89,0,0
42769,2014,11,18,0,81,-6,0,1030,NW,0.89,0,0
42770,2014,11,18,1,138,-7,-2,1030,NW,1.78,0,0
42771,2014,11,18,2,121,-6,-2,1030,NW,3.57,0,0
42772,2014,11,18,3,78,-5,-1,1030,NW,5.36,0,0
42773,2014,11,18,4,78,-7,-3,1030,NW,7.15,0,0
42774,2014,11,18,5,63,-8,-2,1030,NW,10.28,0,0
42775,2014,11,18,6,45,-8,-2,1030,NW,12.07,0,0
42776,2014,11,18,7,39,-7,-1,1030,NW,13.86,0,0
42777,2014,11,18,8,40,-7,1,1031,NW,15.65,0,0
42778,2014,11,18,9,42,-7,4,1031,NW,18.78,0,0
42779,2014,11,18,10,41,-8,8,1031,NW,21.91,0,0
42780,2014,11,18,11,53,-8,10,1031,cv,0.89,0,0
42781,2014,11,18,12,52,-8,11,1030,cv,2.68,0,0
42782,2014,11,18,13,61,-8,12,1029,cv,4.47,0,0
42783,2014,11,18,14,59,-8,13,1028,cv,6.26,0,0
42784,2014,11,18,15,53,-8,13,1027,SE,1.79,0,0
42785,2014,11,18,16,59,-8,12,1027,SE,4.92,0,0
42786,2014,11,18,17,63,-8,10,1027,cv,0.89,0,0
42787,2014,11,18,18,86,-5,7,1027,SE,0.89,0,0
42788,2014,11,18,19,106,-5,5,1027,cv,0.89,0,0
42789,2014,11,18,20,136,-5,3,1028,cv,1.78,0,0
42790,2014,11,18,21,158,-5,2,1028,SE,0.89,0,0
42791,2014,11,18,22,189,-5,2,1028,cv,0.89,0,0
42792,2014,11,18,23,203,-5,0,1027,SE,1.79,0,0
42793,2014,11,19,0,221,-5,0,1027,NE,0.89,0,0
42794,2014,11,19,1,257,-5,0,1027,cv,0.89,0,0
42795,2014,11,19,2,333,-5,0,1026,cv,1.34,0,0
42796,2014,11,19,3,371,-3,0,1026,cv,1.79,0,0
42797,2014,11,19,4,354,-5,-2,1026,NW,1.79,0,0
42798,2014,11,19,5,273,-4,-2,1025,cv,0.89,0,0
42799,2014,11,19,6,255,-4,-1,1025,cv,1.78,0,0
42800,2014,11,19,7,165,-3,-1,1025,NW,0.89,0,0
42801,2014,11,19,8,198,-2,1,1025,cv,0.89,0,0
42802,2014,11,19,9,275,-2,4,1025,SE,1.79,0,0
42803,2014,11,19,10,320,-2,4,1025,cv,0.89,0,0
42804,2014,11,19,11,284,-1,6,1024,cv,1.34,0,0
42805,2014,11,19,12,346,-1,7,1023,cv,2.23,0,0
42806,2014,11,19,13,311,-1,8,1021,SE,1.79,0,0
42807,2014,11,19,14,372,0,8,1020,SE,3.58,0,0
42808,2014,11,19,15,399,0,9,1020,cv,1.79,0,0
42809,2014,11,19,16,370,-1,6,1020,SE,0.89,0,0
42810,2014,11,19,17,327,0,6,1020,cv,0.89,0,0
42811,2014,11,19,18,346,0,3,1020,cv,1.78,0,0
42812,2014,11,19,19,351,0,3,1020,cv,2.23,0,0
42813,2014,11,19,20,362,-1,2,1021,NE,1.79,0,0
42814,2014,11,19,21,394,-1,1,1021,cv,0.89,0,0
42815,2014,11,19,22,409,-1,1,1020,cv,1.34,0,0
42816,2014,11,19,23,384,-2,0,1020,cv,1.79,0,0
42817,2014,11,20,0,393,0,1,1019,NW,0.89,0,0
42818,2014,11,20,1,380,-1,1,1019,NW,4.02,0,0
42819,2014,11,20,2,330,-1,2,1018,NW,5.81,0,0
42820,2014,11,20,3,324,-1,0,1018,cv,0.89,0,0
42821,2014,11,20,4,334,-1,0,1017,NW,0.89,0,0
42822,2014,11,20,5,334,-1,0,1016,cv,0.89,0,0
42823,2014,11,20,6,368,-2,-1,1016,NW,0.89,0,0
42824,2014,11,20,7,360,-2,-1,1017,cv,0.89,0,0
42825,2014,11,20,8,324,-1,-1,1017,cv,1.78,0,0
42826,2014,11,20,9,299,-1,1,1018,cv,2.67,0,0
42827,2014,11,20,10,305,1,4,1018,NW,1.79,0,0
42828,2014,11,20,11,290,1,5,1018,cv,0.89,0,0
42829,2014,11,20,12,314,0,6,1017,SE,1.79,0,0
42830,2014,11,20,13,315,0,9,1016,cv,1.79,0,0
42831,2014,11,20,14,306,0,8,1016,SE,3.13,0,0
42832,2014,11,20,15,292,0,9,1016,SE,7.15,0,0
42833,2014,11,20,16,315,0,8,1016,SE,8.94,0,0
42834,2014,11,20,17,332,0,6,1017,SE,9.83,0,0
42835,2014,11,20,18,342,0,4,1017,cv,0.89,0,0
42836,2014,11,20,19,338,0,4,1018,SE,0.89,0,0
42837,2014,11,20,20,375,0,3,1018,cv,0.89,0,0
42838,2014,11,20,21,NA,-2,0,1019,NE,0.89,0,0
42839,2014,11,20,22,NA,-1,0,1020,cv,0.45,0,0
42840,2014,11,20,23,NA,0,0,1020,cv,1.34,0,0
42841,2014,11,21,0,NA,-2,-2,1020,NW,1.79,0,0
42842,2014,11,21,1,NA,-3,-2,1020,NW,3.58,0,0
42843,2014,11,21,2,NA,-2,-1,1020,NW,6.71,0,0
42844,2014,11,21,3,NA,-2,-1,1019,NW,8.5,0,0
42845,2014,11,21,4,NA,-1,1,1019,cv,0.89,0,0
42846,2014,11,21,5,NA,-2,0,1019,NW,3.13,0,0
42847,2014,11,21,6,NA,-2,0,1019,NW,7.15,0,0
42848,2014,11,21,7,NA,-3,0,1020,NW,11.17,0,0
42849,2014,11,21,8,NA,-3,0,1020,cv,0.89,0,0
42850,2014,11,21,9,287,-2,2,1021,cv,1.78,0,0
42851,2014,11,21,10,177,-2,6,1021,NW,1.79,0,0
42852,2014,11,21,11,133,-3,7,1021,cv,0.89,0,0
42853,2014,11,21,12,93,-4,10,1020,cv,2.68,0,0
42854,2014,11,21,13,82,-5,12,1019,cv,3.57,0,0
42855,2014,11,21,14,86,-5,13,1019,cv,5.36,0,0
42856,2014,11,21,15,88,-11,15,1019,NW,4.92,0,0
42857,2014,11,21,16,33,-15,14,1019,NW,10.73,0,0
42858,2014,11,21,17,16,-15,13,1020,NW,15.65,0,0
42859,2014,11,21,18,19,-14,12,1021,NW,20.57,0,0
42860,2014,11,21,19,22,-12,9,1022,NE,3.13,0,0
42861,2014,11,21,20,31,-11,7,1023,NW,1.79,0,0
42862,2014,11,21,21,37,-11,6,1024,NW,4.92,0,0
42863,2014,11,21,22,38,-11,4,1025,NW,6.71,0,0
42864,2014,11,21,23,30,-12,5,1025,NW,8.5,0,0
42865,2014,11,22,0,17,-12,4,1025,NW,12.52,0,0
42866,2014,11,22,1,9,-13,5,1026,NW,15.65,0,0
42867,2014,11,22,2,9,-10,2,1027,NE,1.79,0,0
42868,2014,11,22,3,12,-10,0,1027,NW,3.13,0,0
42869,2014,11,22,4,8,-7,-1,1027,NW,4.92,0,0
42870,2014,11,22,5,10,-11,0,1027,NW,6.71,0,0
42871,2014,11,22,6,13,-9,-3,1027,NW,9.84,0,0
42872,2014,11,22,7,15,-9,-3,1028,NW,11.63,0,0
42873,2014,11,22,8,29,-8,1,1028,NW,14.76,0,0
42874,2014,11,22,9,31,-9,6,1029,NW,18.78,0,0
42875,2014,11,22,10,37,-10,8,1029,NW,21.91,0,0
42876,2014,11,22,11,36,-11,10,1029,NW,25.04,0,0
42877,2014,11,22,12,31,-11,11,1028,NW,26.83,0,0
42878,2014,11,22,13,26,-12,11,1027,cv,1.79,0,0
42879,2014,11,22,14,28,-11,11,1026,cv,3.58,0,0
42880,2014,11,22,15,26,-13,11,1025,SE,3.13,0,0
42881,2014,11,22,16,38,-12,10,1025,SE,6.26,0,0
42882,2014,11,22,17,48,-11,8,1025,SE,8.05,0,0
42883,2014,11,22,18,65,-10,6,1025,SE,9.84,0,0
42884,2014,11,22,19,79,-10,5,1026,SE,11.63,0,0
42885,2014,11,22,20,101,-5,6,1026,SE,14.76,0,0
42886,2014,11,22,21,123,0,5,1026,SE,17.89,0,0
42887,2014,11,22,22,146,1,5,1027,SE,19.68,0,0
42888,2014,11,22,23,127,0,4,1027,SE,21.47,0,0
42889,2014,11,23,0,107,0,4,1026,SE,23.26,0,0
42890,2014,11,23,1,106,0,2,1027,SE,24.15,0,0
42891,2014,11,23,2,116,0,2,1026,cv,0.45,0,0
42892,2014,11,23,3,100,0,2,1026,NW,0.89,0,0
42893,2014,11,23,4,91,-1,1,1025,cv,0.45,0,0
42894,2014,11,23,5,91,-1,1,1025,cv,0.9,0,0
42895,2014,11,23,6,99,-1,0,1025,cv,1.79,0,0
42896,2014,11,23,7,110,-1,1,1026,NW,3.13,0,0
42897,2014,11,23,8,111,0,3,1026,NW,4.92,0,0
42898,2014,11,23,9,113,0,5,1026,NW,6.71,0,0
42899,2014,11,23,10,101,-1,6,1026,NW,10.73,0,0
42900,2014,11,23,11,101,0,6,1026,SE,0.89,0,0
42901,2014,11,23,12,111,1,7,1025,SE,2.68,0,0
42902,2014,11,23,13,114,1,8,1025,cv,0.89,0,0
42903,2014,11,23,14,119,2,8,1024,cv,1.78,0,0
42904,2014,11,23,15,141,2,9,1024,SE,1.79,0,0
42905,2014,11,23,16,149,1,8,1023,SE,3.58,0,0
42906,2014,11,23,17,134,1,6,1024,cv,0.89,0,0
42907,2014,11,23,18,143,1,4,1025,cv,1.78,0,0
42908,2014,11,23,19,174,1,2,1025,cv,2.23,0,0
42909,2014,11,23,20,182,0,1,1026,SE,1.79,0,0
42910,2014,11,23,21,181,0,1,1027,SE,2.68,0,0
42911,2014,11,23,22,186,-1,0,1027,NE,1.79,0,0
42912,2014,11,23,23,193,1,1,1027,cv,0.45,0,0
42913,2014,11,24,0,240,-2,-2,1027,NW,1.79,0,0
42914,2014,11,24,1,289,-1,-1,1027,NW,6.71,0,0
42915,2014,11,24,2,282,-1,2,1028,NW,8.5,0,0
42916,2014,11,24,3,188,-3,-2,1028,NW,10.29,0,0
42917,2014,11,24,4,175,-2,-1,1028,NW,13.42,0,0
42918,2014,11,24,5,150,-5,-3,1028,NW,16.55,0,0
42919,2014,11,24,6,116,-6,-2,1028,NW,19.68,0,0
42920,2014,11,24,7,100,-7,-2,1028,NW,23.7,0,0
42921,2014,11,24,8,42,-9,3,1028,NE,3.13,0,0
42922,2014,11,24,9,41,-6,6,1028,NW,3.13,0,0
42923,2014,11,24,10,30,-10,7,1028,NE,4.92,0,0
42924,2014,11,24,11,28,-12,9,1028,NE,8.94,0,0
42925,2014,11,24,12,19,-13,10,1027,NE,10.73,0,0
42926,2014,11,24,13,22,-13,11,1026,cv,0.89,0,0
42927,2014,11,24,14,22,-14,12,1025,cv,1.78,0,0
42928,2014,11,24,15,22,-13,12,1025,SE,3.13,0,0
42929,2014,11,24,16,31,-10,10,1025,SE,7.15,0,0
42930,2014,11,24,17,31,-9,7,1026,SE,10.28,0,0
42931,2014,11,24,18,44,-8,6,1026,SE,13.41,0,0
42932,2014,11,24,19,46,-7,5,1026,SE,15.2,0,0
42933,2014,11,24,20,62,-5,2,1026,SE,16.09,0,0
42934,2014,11,24,21,80,-5,2,1026,cv,0.89,0,0
42935,2014,11,24,22,129,-5,2,1026,cv,1.78,0,0
42936,2014,11,24,23,118,-4,2,1026,cv,2.67,0,0
42937,2014,11,25,0,90,-4,1,1026,NE,0.89,0,0
42938,2014,11,25,1,78,-4,1,1025,SE,0.89,0,0
42939,2014,11,25,2,86,-4,-1,1025,NE,1.79,0,0
42940,2014,11,25,3,111,-3,1,1025,cv,0.89,0,0
42941,2014,11,25,4,144,-3,-1,1024,cv,1.78,0,0
42942,2014,11,25,5,121,-4,0,1023,cv,2.67,0,0
42943,2014,11,25,6,112,-5,-2,1023,NE,0.89,0,0
42944,2014,11,25,7,111,-4,-1,1023,NE,1.78,0,0
42945,2014,11,25,8,146,-3,0,1023,NE,2.67,0,0
42946,2014,11,25,9,159,-3,3,1023,cv,0.89,0,0
42947,2014,11,25,10,151,-3,4,1023,cv,1.78,0,0
42948,2014,11,25,11,143,-3,5,1022,cv,3.57,0,0
42949,2014,11,25,12,157,-1,6,1021,cv,4.46,0,0
42950,2014,11,25,13,174,-2,7,1019,cv,6.25,0,0
42951,2014,11,25,14,199,-1,8,1018,cv,7.14,0,0
42952,2014,11,25,15,192,1,8,1018,SE,4.02,0,0
42953,2014,11,25,16,189,1,8,1017,SE,8.94,0,0
42954,2014,11,25,17,159,2,7,1018,SE,12.96,0,0
42955,2014,11,25,18,205,2,7,1017,SE,14.75,0,0
42956,2014,11,25,19,230,1,4,1017,cv,0.45,0,0
42957,2014,11,25,20,280,1,3,1017,SE,1.79,0,0
42958,2014,11,25,21,266,1,4,1017,SE,3.58,0,0
42959,2014,11,25,22,311,0,3,1016,SE,5.37,0,0
42960,2014,11,25,23,342,0,2,1016,SE,7.16,0,0
42961,2014,11,26,0,323,0,2,1016,SE,8.95,0,0
42962,2014,11,26,1,299,-1,1,1016,cv,0.89,0,0
42963,2014,11,26,2,283,-1,0,1015,cv,1.78,0,0
42964,2014,11,26,3,258,-2,-1,1015,SE,1.79,0,0
42965,2014,11,26,4,239,-2,-1,1015,cv,0.45,0,0
42966,2014,11,26,5,236,-2,-2,1015,cv,1.34,0,0
42967,2014,11,26,6,241,-2,-1,1015,cv,2.23,0,0
42968,2014,11,26,7,226,-2,-1,1015,SE,0.89,0,0
42969,2014,11,26,8,215,-2,-2,1015,SE,1.78,0,0
42970,2014,11,26,9,201,0,1,1016,cv,0.89,0,0
42971,2014,11,26,10,201,0,3,1017,cv,1.78,0,0
42972,2014,11,26,11,234,0,5,1016,cv,2.67,0,0
42973,2014,11,26,12,241,0,6,1016,cv,3.56,0,0
42974,2014,11,26,13,250,0,7,1015,SE,1.79,0,0
42975,2014,11,26,14,259,0,8,1015,cv,0.89,0,0
42976,2014,11,26,15,289,0,7,1015,cv,1.78,0,0
42977,2014,11,26,16,330,0,7,1016,SE,1.79,0,0
42978,2014,11,26,17,350,1,6,1016,SE,2.68,0,0
42979,2014,11,26,18,350,1,5,1018,SE,3.57,0,0
42980,2014,11,26,19,388,2,5,1018,SE,4.46,0,0
42981,2014,11,26,20,379,1,4,1019,SE,5.35,0,0
42982,2014,11,26,21,436,1,3,1020,cv,0.45,0,0
42983,2014,11,26,22,502,1,2,1020,cv,1.34,0,0
42984,2014,11,26,23,522,1,2,1020,cv,2.23,0,0
42985,2014,11,27,0,470,1,2,1021,cv,3.12,0,0
42986,2014,11,27,1,439,0,2,1022,NW,3.13,0,0
42987,2014,11,27,2,362,0,2,1022,NW,7.15,0,0
42988,2014,11,27,3,176,-7,6,1023,NE,4.92,0,0
42989,2014,11,27,4,98,-10,6,1023,NE,8.05,0,0
42990,2014,11,27,5,24,-13,7,1023,NE,13.86,0,0
42991,2014,11,27,6,20,-15,6,1024,NE,18.78,0,0
42992,2014,11,27,7,11,-16,6,1024,NW,4.92,0,0
42993,2014,11,27,8,11,-17,6,1025,NW,12.07,0,0
42994,2014,11,27,9,14,-18,6,1025,NE,7.15,0,0
42995,2014,11,27,10,14,-18,6,1026,NE,12.07,0,0
42996,2014,11,27,11,16,-17,6,1025,NE,17.88,0,0
42997,2014,11,27,12,13,-18,6,1025,NW,5.81,0,0
42998,2014,11,27,13,13,-18,6,1024,NE,5.81,0,0
42999,2014,11,27,14,14,-17,7,1024,NE,10.73,0,0
43000,2014,11,27,15,18,-17,7,1024,NE,14.75,0,0
43001,2014,11,27,16,17,-16,7,1023,NE,17.88,0,0
43002,2014,11,27,17,16,-16,6,1023,NE,21.9,0,0
43003,2014,11,27,18,20,-15,6,1023,NE,23.69,0,0
43004,2014,11,27,19,30,-13,4,1024,NW,1.79,0,0
43005,2014,11,27,20,24,-12,5,1024,NW,3.58,0,0
43006,2014,11,27,21,34,-10,5,1024,NW,5.37,0,0
43007,2014,11,27,22,37,-11,6,1024,cv,0.89,0,0
43008,2014,11,27,23,39,-11,6,1024,NW,3.13,0,0
43009,2014,11,28,0,34,-8,4,1023,NW,4.02,0,0
43010,2014,11,28,1,39,-8,4,1023,NW,5.81,0,0
43011,2014,11,28,2,49,-9,3,1022,NW,7.6,0,0
43012,2014,11,28,3,51,-9,3,1022,NW,8.49,0,0
43013,2014,11,28,4,52,-8,1,1021,NW,10.28,0,0
43014,2014,11,28,5,70,-7,1,1021,NW,12.07,0,0
43015,2014,11,28,6,83,-6,0,1021,NW,15.2,0,0
43016,2014,11,28,7,92,-6,0,1021,NW,16.99,0,0
43017,2014,11,28,8,95,-7,1,1022,NW,20.12,0,0
43018,2014,11,28,9,83,-8,5,1022,NW,23.25,0,0
43019,2014,11,28,10,66,-8,6,1022,NW,26.38,0,0
43020,2014,11,28,11,66,-8,7,1022,cv,0.89,0,0
43021,2014,11,28,12,77,-6,8,1020,cv,1.78,0,0
43022,2014,11,28,13,74,-5,9,1019,cv,3.57,0,0
43023,2014,11,28,14,70,-5,10,1019,SE,3.13,0,0
43024,2014,11,28,15,86,-4,10,1019,SE,6.26,0,0
43025,2014,11,28,16,90,-4,9,1019,SE,9.39,0,0
43026,2014,11,28,17,91,-4,8,1019,SE,13.41,0,0
43027,2014,11,28,18,99,-3,7,1019,SE,17.43,0,0
43028,2014,11,28,19,129,-2,6,1020,SE,20.56,0,0
43029,2014,11,28,20,168,-2,4,1020,SE,22.35,0,0
43030,2014,11,28,21,200,-3,1,1021,SE,24.14,0,0
43031,2014,11,28,22,214,-1,4,1021,SE,25.93,0,0
43032,2014,11,28,23,211,-1,3,1021,SE,27.72,0,0
43033,2014,11,29,0,219,-2,0,1021,SE,28.61,0,0
43034,2014,11,29,1,237,-2,0,1021,cv,0.89,0,0
43035,2014,11,29,2,248,-2,-1,1021,SE,1.79,0,0
43036,2014,11,29,3,254,-3,-1,1022,NE,0.89,0,0
43037,2014,11,29,4,254,-2,-1,1021,NE,2.68,0,0
43038,2014,11,29,5,252,-3,-2,1021,NE,3.57,0,0
43039,2014,11,29,6,277,-3,-2,1021,NE,4.46,0,0
